Question	Answer	Source	Metadata
il me faut vraiment un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
il me faut vraiment un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
il me faut bien un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
il me faut bien un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais bien un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
il me faudrait bien un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai envie d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais vraiment un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais vraiment un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais vraiment un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais bien un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais bien un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
il me faut un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux vraiment un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux vraiment un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux vraiment un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux bien un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux bien un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais bien un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai bien envie d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
il me faut bien un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai vraiment besoin d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai vraiment besoin d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai vraiment envie d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai vraiment envie d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai vraiment envie d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai bien besoin d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais envie d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai bien besoin d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais envie d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai bien envie d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai bien envie d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai besoin d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai besoin d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai besoin d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai envie d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai envie d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai bien besoin d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais bien besoin d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
il me faut un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais vraiment besoin d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais vraiment besoin d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais vraiment besoin d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais vraiment envie d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais vraiment envie d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais vraiment envie d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai vraiment besoin d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais bien besoin d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais bien un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais bien envie d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais bien envie d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais bien envie d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais besoin d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais besoin d’un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais besoin d’un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais envie d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais bien besoin d’un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais bien envie que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai vraiment envie que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais vraiment besoin que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais vraiment besoin que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais vraiment envie que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais vraiment envie que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux bien que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais bien besoin que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux vraiment que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais bien envie que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais besoin que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais besoin que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais envie que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais envie que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai vraiment besoin que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aurais bien besoin que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu veux bien me serrer dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu veux bien me prendre dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu peux me serrer dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu peux me prendre dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais vraiment que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais vraiment que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais bien que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux bien que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai vraiment envie que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais vraiment que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais vraiment que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais bien que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais bien que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je voudrais que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
je veux vraiment que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais bien que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu me fais un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai vraiment besoin que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu veux bien me faire un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu veux bien me faire un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu veux bien me faire un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu peux me faire un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu peux me faire un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu peux me faire un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais bien que tu me fasses un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu me fais un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais bien que tu me fasses un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
fais-moi un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
fais-moi un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
fais-moi un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais vraiment un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais vraiment un petit câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais vraiment un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’aimerais bien un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
tu me fais un gros câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
faisons un petit un câlin	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai bien besoin que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai bien besoin que tu me prennes dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
j’ai bien envie que tu me serres dans tes bras	Je vous fais une accolade virtuelle en ce moment même.	qna_chitchat_Friendly	editorial:chitchat
